"","Algorithm","Precision","Recall","F1","Rand","adjRand","BCubed.Precision","BCubed.Recall","BCubed.FScore"
"1","MeanVar BinSeg",0,0,NA,0.77683765203596,0.464020987757142,0.881048387097,0.548984468339,0.676462612076
"2","MeanVar SegNeigh",0,0,NA,0.837123215230037,0.627783501069815,0.859582542694,0.703106332139,0.773510246982
"3","MeanVar PELT",0,0,NA,0.837123215230037,0.627783501069815,0.859582542694,0.703106332139,0.773510246982
"4","Var BinSeg",0.333333333333333,0.5,0.4,0.935483870967742,0.857553020442539,0.923963133641,0.884259259259,0.903675299392
"5","Var SegNeigh",0.333333333333333,0.5,0.4,0.935483870967742,0.857553020442539,0.923963133641,0.884259259259,0.903675299392
"6","Var PELT",0.333333333333333,0.5,0.4,0.935483870967742,0.857553020442539,0.923963133641,0.884259259259,0.903675299392
"7","Mean BinSeg",0,0,NA,0.905341089370703,0.782728086757537,0.962365591398,0.744311393505,0.839408606
"8","Mean SegNeigh",0.2,0.5,0.285714285714286,0.941300898995241,0.868296668028243,0.975806451613,0.828540784186,0.896163916337
"9","Mean PELT",0.032258064516129,1,0.0625,0.639344262295082,0,1,0.0483870967742,0.0923076923077
