"","Precision","Recall","F1","Rand","adjRand","BCubed.Precision","BCubed.Recall","BCubed.FScore","Distance"
"Precision237",0,0,NA,0.992031936127745,0.984063845619996,0.992075998379,0.992083343861,0.992079671106,237
"Precision236",0,0,NA,0.992031936127745,0.984063821483408,0.992075773547,0.992083629351,0.992079701433,236
"Precision235",0,0,NA,0.992031936127745,0.984063787675808,0.992075550392,0.992083917272,0.992079733814,235
"Precision234",0,0,NA,0.992031936127745,0.98406374263671,0.992075328896,0.992084207653,0.992079768255,234
"Precision233",0,0,NA,0.992031936127745,0.984063684708027,0.992075109041,0.992084500527,0.992079804762,233
"Precision232",0,0,NA,0.992031936127745,0.984063612134041,0.992074890809,0.992084795925,0.992079843342,232
"Precision231",0,0,NA,0.992031936127745,0.984063523061369,0.992074674181,0.992085093882,0.992079884004,231
"Precision230",0,0,NA,0.992031936127745,0.984063415538925,0.99207445914,0.992085394429,0.992079926754,230
"Precision229",0,0,NA,0.992031936127745,0.984063287517869,0.992074245669,0.9920856976,0.992079971602,229
"Precision228",0,0,NA,0.992031936127745,0.984063136851551,0.992074033751,0.992086003432,0.992080018555,228
"Precision227",0,0,NA,0.992031936127745,0.984062961295446,0.992073823368,0.992086311958,0.992080067623,227
"Precision226",0,0,NA,0.992031936127745,0.984062758507075,0.992073614504,0.992086623214,0.992080118816,226
"Precision225",0,0,NA,0.992031936127745,0.984062526045921,0.992073407143,0.992086937237,0.992080172143,225
"Precision224",0,0,NA,0.992031936127745,0.984062261373326,0.992073201268,0.992087254063,0.992080227616,224
"Precision223",0,0,NA,0.992031936127745,0.98406196185238,0.992072996863,0.992087573731,0.992080285244,223
"Precision222",0,0,NA,0.992031936127745,0.984061624747794,0.992072793914,0.99208789628,0.992080345039,222
"Precision221",0,0,NA,0.992031936127745,0.984061247225756,0.992072592404,0.992088221747,0.992080407014,221
"Precision220",0,0,NA,0.992031936127745,0.984060826353773,0.992072392318,0.992088550172,0.992080471179,220
"Precision219",0,0,NA,0.992031936127745,0.98406035910049,0.992072193641,0.992088881598,0.992080537549,219
"Precision218",0,0,NA,0.992031936127745,0.984059842335499,0.992071996358,0.992089216063,0.992080606136,218
"Precision217",0,0,NA,0.992031936127745,0.984059272829119,0.992071800455,0.992089553612,0.992080676954,217
"Precision216",0,0,NA,0.992031936127745,0.984058647252154,0.992071605917,0.992089894286,0.992080750017,216
"Precision215",0,0,NA,0.992031936127745,0.984057962175637,0.99207141273,0.992090238128,0.99208082534,215
"Precision214",0,0,NA,0.992031936127745,0.98405721407054,0.99207122088,0.992090585185,0.992080902938,214
"Precision213",0,0,NA,0.992031936127745,0.984056399307459,0.992071030353,0.9920909355,0.992080982827,213
"Precision212",0,0,NA,0.992031936127745,0.984055514156277,0.992070841136,0.99209128912,0.992081065022,212
"Precision211",0,0,NA,0.992031936127745,0.984054554785788,0.992070653214,0.992091646092,0.992081149542,211
"Precision210",0,0,NA,0.992031936127745,0.984053517263301,0.992070466575,0.992092006463,0.992081236402,210
"Precision209",0,0,NA,0.992031936127745,0.984052397554204,0.992070281206,0.992092370283,0.992081325622,209
"Precision208",0,0,NA,0.992031936127745,0.984051191521492,0.992070097094,0.992092737602,0.992081417219,208
"Precision207",0,0,NA,0.992031936127745,0.984049894925264,0.992069914226,0.992093108469,0.992081511212,207
"Precision206",0,0,NA,0.992031936127745,0.98404850342218,0.992069732589,0.992093482937,0.992081607621,206
"Precision205",0,0,NA,0.992031936127745,0.984047012564876,0.992069552171,0.992093861058,0.992081706466,205
"Precision204",0,0,NA,0.992031936127745,0.984045417801336,0.99206937296,0.992094242887,0.992081807767,204
"Precision203",0,0,NA,0.992031936127745,0.984043714474225,0.992069194943,0.992094628477,0.992081911547,203
"Precision202",0,0,NA,0.992031936127745,0.984041897820169,0.99206901811,0.992095017885,0.992082017827,202
"Precision201",0,0,NA,0.992031936127745,0.984039962968991,0.992068842448,0.992095411168,0.99208212663,201
"Precision200",0,0,NA,0.992031936127745,0.984037904942892,0.992068667945,0.992095808383,0.992082237978,200
"Precision199",0,0,NA,0.992031936127745,0.984035718655584,0.99206849459,0.992096209591,0.992082351897,199
"Precision198",0,0,NA,0.992031936127745,0.984033398911364,0.992068322372,0.992096614851,0.99208246841,198
"Precision197",0,0,NA,0.992031936127745,0.984030940404128,0.992068151279,0.992097024226,0.992082587542,197
"Precision196",0,0,NA,0.992031936127745,0.984028337716328,0.992067981301,0.992097437778,0.992082709321,196
"Precision195",0,0,NA,0.992031936127745,0.984025585317866,0.992067812427,0.992097855571,0.992082833772,195
"Precision194",0,0,NA,0.992031936127745,0.984022677564917,0.992067644646,0.992098277671,0.992082960922,194
"Precision193",0,0,NA,0.992031936127745,0.984019608698687,0.992067477947,0.992098704146,0.992083090801,193
"Precision192",0,0,NA,0.992031936127745,0.9840163728441,0.992067312321,0.992099135063,0.992083223437,192
"Precision191",0,0,NA,0.992031936127745,0.984012964008406,0.992067147756,0.992099570493,0.992083358859,191
"Precision190",0,0,NA,0.992031936127745,0.984009376079715,0.992066984242,0.992100010505,0.992083497099,190
"Precision189",0,0,NA,0.992031936127745,0.98400560282545,0.99206682177,0.992100455174,0.992083638187,189
"Precision188",0,0,NA,0.992031936127745,0.984001637890707,0.99206666033,0.992100904574,0.992083782156,188
"Precision187",0,0,NA,0.992031936127745,0.983997474796543,0.992066499912,0.99210135878,0.992083929039,187
"Precision186",0,0,NA,0.992031936127745,0.983993106938155,0.992066340505,0.99210181787,0.99208407887,186
"Precision185",0,0,NA,0.992031936127745,0.983988527582975,0.992066182101,0.992102281923,0.992084231684,185
"Precision184",0,0,NA,0.992031936127745,0.983983729868665,0.99206602469,0.99210275102,0.992084387515,184
"Precision183",0,0,NA,0.992031936127745,0.983978706801002,0.992065868263,0.992103225244,0.992084546402,183
"Precision182",0,0,NA,0.992031936127745,0.983973451251663,0.992065712811,0.992103704679,0.992084708381,182
"Precision181",0,0,NA,0.992031936127745,0.983967955955895,0.992065558324,0.992104189411,0.992084873492,181
"Precision180",0,0,NA,0.992031936127745,0.983962213510068,0.992065404794,0.99210467953,0.992085041773,180
"Precision179",0,0,NA,0.992031936127745,0.983956216369114,0.992065252212,0.992105175125,0.992085213266,179
"Precision178",0,0,NA,0.992031936127745,0.983949956843829,0.992065100568,0.992105676288,0.992085388013,178
"Precision177",0,0,NA,0.992031936127745,0.983943427098057,0.992064949855,0.992106183114,0.992085566056,177
"Precision176",0,0,NA,0.992031936127745,0.983936619145727,0.992064800063,0.9921066957,0.992085747439,176
"Precision175",0,0,NA,0.992031936127745,0.98392952484776,0.992064651185,0.992107214143,0.992085932208,175
"Precision174",0,0,NA,0.992031936127745,0.98392213590882,0.992064503212,0.992107738546,0.992086120408,174
"Precision173",0,0,NA,0.992031936127745,0.983914443873915,0.992064356136,0.992108269011,0.992086312088,173
"Precision172",0,0,NA,0.992031936127745,0.983906440124846,0.992064209949,0.992108805645,0.992086507295,172
"Precision171",0,0,NA,0.992031936127745,0.98389811587648,0.992064064642,0.992109348554,0.992086706081,171
"Precision170",0,0,NA,0.992031936127745,0.983889462172856,0.992063920208,0.992109897851,0.992086908497,170
"Precision169",0,0,NA,0.992031936127745,0.983880469883118,0.992063776638,0.992110453649,0.992087114595,169
"Precision168",0,0,NA,0.992031936127745,0.983871129697253,0.992063633926,0.992111016063,0.992087324429,168
"Precision167",0,0,NA,0.992031936127745,0.983861432121636,0.992063492063,0.992111585213,0.992087538055,167
"Precision166",0,0,NA,0.992031936127745,0.983851367474385,0.992063351043,0.99211216122,0.992087755531,166
"Precision165",0,0,NA,0.992031936127745,0.983840925880489,0.992063210856,0.992112744209,0.992087976914,165
"Precision164",0,0,NA,0.992031936127745,0.983830097266732,0.992063071497,0.992113334307,0.992088202265,164
"Precision163",0,0,NA,0.992031936127745,0.983818871356377,0.992062932958,0.992113931646,0.992088431646,163
"Precision162",0,0,NA,0.992031936127745,0.983807237663629,0.992062795231,0.992114536359,0.99208866512,162
"Precision161",0,0,NA,0.992031936127745,0.983795185487829,0.992062658309,0.992115148585,0.992088902753,161
"Precision160",0,0,NA,0.992031936127745,0.983782703907412,0.992062522186,0.992115768463,0.99208914461,160
"Precision159",0,0,NA,0.992031936127745,0.98376978177358,0.992062386854,0.992116396139,0.992089390761,159
"Precision158",0,0,NA,0.992031936127745,0.983756407703707,0.992062252307,0.992117031759,0.992089641277,158
"Precision157",0,0,NA,0.992031936127745,0.98374257007444,0.992062118537,0.992117675477,0.992089896229,157
"Precision156",0,0,NA,0.992031936127745,0.983728257014505,0.992061985539,0.992118327448,0.992090155693,156
"Precision155",0,0,NA,0.992031936127745,0.98371345639719,0.992061853305,0.992118987831,0.992090419745,155
"Precision154",0,0,NA,0.992031936127745,0.983698155832495,0.992061721829,0.99211965679,0.992090688464,154
"Precision153",0,0,NA,0.992031936127745,0.983682342658938,0.992061591104,0.992120334494,0.992090961929,153
"Precision152",0,0,NA,0.992031936127745,0.983666003934993,0.992061461123,0.992121021116,0.992091240226,152
"Precision151",0,0,NA,0.992031936127745,0.983649126430156,0.992061331882,0.992121716831,0.992091523438,151
"Precision150",0,0,NA,0.992031936127745,0.983631696615609,0.992061203372,0.992122421823,0.992091811653,150
"Precision149",0,0,NA,0.992031936127745,0.983613700654472,0.992061075589,0.992123136278,0.992092104963,149
"Precision148",0,0,NA,0.992031936127745,0.983595124391622,0.992060948525,0.992123860387,0.992092403459,148
"Precision147",0,0,NA,0.992031936127745,0.983575953343054,0.992060822176,0.992124594349,0.992092707237,147
"Precision146",0,0,NA,0.992031936127745,0.983556172684778,0.992060696534,0.992125338364,0.992093016396,146
"Precision145",0,0,NA,0.992031936127745,0.983535767241202,0.992060571594,0.992126092642,0.992093331036,145
"Precision144",0,0,NA,0.992031936127745,0.983514721473013,0.99206044735,0.992126857396,0.992093651262,144
"Precision143",0,0,NA,0.992031936127745,0.983493019464494,0.992060323797,0.992127632846,0.99209397718,143
"Precision142",0,0,NA,0.992031936127745,0.983470644910285,0.992060200928,0.992128419218,0.9920943089,142
"Precision141",0,0,NA,0.992031936127745,0.983447581101529,0.992060078738,0.992129216744,0.992094646536,141
"Precision140",0,0,NA,0.992031936127745,0.983423810911403,0.992059957221,0.992130025663,0.992094990205,140
"Precision139",0,0,NA,0.992031936127745,0.983399316779973,0.992059836371,0.992130846221,0.992095340026,139
"Precision138",0,0,NA,0.992031936127745,0.983374080698369,0.992059716184,0.992131678672,0.992095696123,138
"Precision137",0,0,NA,0.992031936127745,0.983348084192221,0.992059596654,0.992132523275,0.992096058624,137
"Precision136",0,0,NA,0.992031936127745,0.983321308304333,0.992059477775,0.992133380298,0.99209642766,136
"Precision135",0,0,NA,0.992031936127745,0.983293733576555,0.992059359542,0.992134250018,0.992096803367,135
"Precision134",0,0,NA,0.992031936127745,0.983265340030803,0.99205924195,0.99213513272,0.992097185883,134
"Precision133",0,0,NA,0.992031936127745,0.983236107149191,0.992059124993,0.992136028694,0.992097575354,133
"Precision132",0,0,NA,0.992031936127745,0.983206013853224,0.992059008667,0.992136938245,0.992097971926,132
"Precision131",0,0,NA,0.992031936127745,0.983175038482004,0.992058892967,0.992137861681,0.992098375753,131
"Precision130",0,0,NA,0.992031936127745,0.9831431587694,0.992058777887,0.992138799324,0.992098786992,130
"Precision129",0,0,NA,0.992031936127745,0.983110351820113,0.992058663422,0.992139751505,0.992099205806,129
"Precision128",0,0,NA,0.992031936127745,0.983076594084596,0.992058549568,0.992140718563,0.992099632364,128
"Precision127",0,0,NA,0.992031936127745,0.983041861332745,0.992058436319,0.99214170085,0.992100066838,127
"Precision126",0,0,NA,0.992031936127745,0.983006128626311,0.992058323671,0.99214269873,0.992100509406,126
"Precision125",0,0,NA,0.992031936127745,0.982969370289948,0.992058211619,0.992143712575,0.992100960255,125
"Precision124",0,0,NA,0.992031936127745,0.982931559880828,0.992058100159,0.992144742773,0.992101419574,124
"Precision123",0,0,NA,0.992031936127745,0.982892670156746,0.992057989285,0.992145789721,0.99210188756,123
"Precision122",0,0,NA,0.992031936127745,0.982852673042606,0.992057878993,0.992146853833,0.992102364418,122
"Precision121",0,0,NA,0.992031936127745,0.98281153959523,0.992057769278,0.992147935534,0.992102850357,121
"Precision120",0,0,NA,0.992031936127745,0.982769239966358,0.992057660137,0.992149035263,0.992103345596,120
"Precision119",0,0,NA,0.992031936127745,0.982725743363751,0.992057551564,0.992150153475,0.992103850358,119
"Precision118",0,0,NA,0.992031936127745,0.982681018010287,0.992057443554,0.992151290639,0.992104364877,118
"Precision117",0,0,NA,0.992031936127745,0.982635031100909,0.992057336105,0.992152447242,0.992104889394,117
"Precision116",0,0,NA,0.992031936127745,0.982587748757327,0.992057229211,0.992153623787,0.992105424157,116
"Precision115",0,0,NA,0.992031936127745,0.982539135980302,0.992057122868,0.992154820793,0.992105969425,115
"Precision114",0,0,NA,0.992031936127745,0.982489156599395,0.992057017071,0.9921560388,0.992106525465,114
"Precision113",0,0,NA,0.992031936127745,0.982437773219992,0.992056911817,0.992157278364,0.992107092552,113
"Precision112",0,0,NA,0.992031936127745,0.982384947167468,0.992056807102,0.992158540063,0.992107670974,112
"Precision111",0,0,NA,0.992031936127745,0.982330638428279,0.992056702921,0.992159824495,0.992108261028,111
"Precision110",0,0,NA,0.992031936127745,0.982274805587801,0.99205659927,0.992161132281,0.992108863022,110
"Precision109",0,0,NA,0.992031936127745,0.982217405764704,0.992056496145,0.992162464063,0.992109477274,109
"Precision108",0,0,NA,0.992031936127745,0.982158394541632,0.992056393542,0.992163820507,0.992110104116,108
"Precision107",0,0,NA,0.992031936127745,0.982097725891949,0.992056291457,0.992165202306,0.992110743893,107
"Precision106",0,0,NA,0.992031936127745,0.982035352102284,0.992056189887,0.992166610176,0.992111396959,106
"Precision105",0,0,NA,0.992031936127745,0.981971223690606,0.992056088827,0.992168044863,0.992112063687,105
"Precision104",0,0,NA,0.992031936127745,0.981905289319504,0.992055988274,0.99216950714,0.99211274446,104
"Precision103",0,0,NA,0.992031936127745,0.981837495704369,0.992055888224,0.99217099781,0.992113439678,103
"Precision102",0,0,NA,0.992031936127745,0.981767787516103,0.992055788672,0.99217251771,0.992114149757,102
"Precision101",0,0,NA,0.992031936127745,0.981696107277992,0.992055689616,0.992174067706,0.99211487513,101
"Precision100",0,0,NA,0.992031936127745,0.981622395256313,0.992055591051,0.992175648703,0.992115616245,100
"Precision99",0,0,NA,0.992031936127745,0.98154658934424,0.992055492974,0.992177261638,0.99211637357,99
"Precision98",0,0,NA,0.992031936127745,0.981468624938569,0.992055395382,0.992178907491,0.992117147592,98
"Precision97",0,0,NA,0.992031936127745,0.981388434808723,0.99205529827,0.992180587279,0.992117938819,97
"Precision96",0,0,NA,0.992031936127745,0.981305948957481,0.992055201636,0.992182302063,0.992118747779,96
"Precision95",0,0,NA,0.992031936127745,0.981221094472824,0.992055105475,0.992184052947,0.992119575021,95
"Precision94",0,0,NA,0.992031936127745,0.981133795370203,0.992055009785,0.992185841084,0.992120421121,94
"Precision93",0,0,NA,0.992031936127745,0.981043972424529,0.992054914561,0.992187667675,0.992121286677,93
"Precision92",0,0,NA,0.992031936127745,0.980951542991078,0.992054819801,0.992189533976,0.992122172315,92
"Precision91",0,0,NA,0.992031936127745,0.980856420814456,0.9920547255,0.992191441293,0.992123078687,91
"Precision90",0,0,NA,0.992031936127745,0.980758515824686,0.992054631657,0.992193390996,0.992124006475,90
"Precision89",0,0,NA,0.992031936127745,0.980657733919386,0.992054538266,0.992195384512,0.99212495639,89
"Precision88",0,0,NA,0.992031936127745,0.980553976730932,0.992054445326,0.992197423335,0.992125929179,88
"Precision87",0,0,NA,0.992031936127745,0.980447141377372,0.992054352833,0.992199509028,0.992126925621,87
"Precision86",0,0,NA,0.992031936127745,0.980337120195761,0.992054260783,0.992201643225,0.992127946531,86
"Precision85",0,0,NA,0.992031936127745,0.98022380045645,0.992054169174,0.992203827639,0.992128992762,85
"Precision84",0,0,NA,0.992031936127745,0.980107064056725,0.992054078002,0.992206064062,0.992130065211,84
"Precision83",0,0,NA,0.992031936127745,0.979986787192032,0.992053987264,0.992208354376,0.992131164815,83
"Precision82",0,0,NA,0.992031936127745,0.979862840002848,0.992053896957,0.99221070055,0.992132292558,82
"Precision81",0,0,NA,0.992031936127745,0.979735086195081,0.992053807078,0.992213104655,0.992133449472,81
"Precision80",0,0,NA,0.992031936127745,0.979603382631633,0.992053717624,0.992215568862,0.992134636642,80
"Precision79",0,0,NA,0.992031936127745,0.979467578892561,0.992053628592,0.992218095455,0.992135855207,79
"Precision78",0,0,NA,0.992031936127745,0.979327516800966,0.992053539979,0.992220686831,0.992137106365,78
"Precision77",0,0,NA,0.992031936127745,0.979183029911458,0.992053451782,0.992223345517,0.992138391376,77
"Precision76",0,0,NA,0.992031936127745,0.979033942957706,0.992053363998,0.992226074167,0.992139711566,76
"Precision75",0,0,NA,0.992031936127745,0.978880071255207,0.992053276624,0.992228875582,0.992141068333,75
"Precision74",0,0,NA,0.992031936127745,0.978721220054976,0.992053189658,0.992231752711,0.99214246315,74
"Precision73",0,0,NA,0.992031936127745,0.978557183843375,0.992053103096,0.992234708665,0.99214389757,73
"Precision72",0,0,NA,0.992031936127745,0.978387745582802,0.992053016936,0.992237746729,0.992145373234,72
"Precision71",0,0,NA,0.992031936127745,0.978212675887287,0.992052931175,0.992240870372,0.992146891873,71
"Precision70",0,0,NA,0.992031936127745,0.978031732126432,0.99205284581,0.992244083262,0.99214845532,70
"Precision69",0,0,NA,0.992031936127745,0.977844657450281,0.992052760838,0.992247389279,0.992150065514,69
"Precision68",0,0,NA,0.992031936127745,0.977651179726889,0.992052676257,0.992250792533,0.992151724504,68
"Precision67",0,0,NA,0.992031936127745,0.977451010383317,0.992052592064,0.992254297375,0.992153434468,67
"Precision66",0,0,NA,0.992031936127745,0.977243843139661,0.992052508256,0.992257908426,0.99215519771,66
"Precision65",0,0,NA,0.992031936127745,0.977029352624403,0.992052424831,0.992261630585,0.99215701668,65
"Precision64",0,0,NA,0.992031936127745,0.976807192857913,0.992052341786,0.992265469062,0.992158893978,64
"Precision63",0,0,NA,0.992031936127745,0.976576995589213,0.992052259118,0.992269429395,0.992160832373,63
"Precision62",0,0,NA,0.992031936127745,0.976338368469161,0.992052176825,0.992273517481,0.992162834809,62
"Precision61",0,0,NA,0.992031936127745,0.976090893040966,0.992052094905,0.992277739603,0.992164904425,61
"Precision60",0,0,NA,0.992031936127745,0.975834122526384,0.992052013355,0.992282102462,0.992167044569,60
"Precision59",0,0,NA,0.992031936127745,0.975567579382912,0.992051932172,0.992286613214,0.992169258816,59
"Precision58",0,0,NA,0.992031936127745,0.97529075260387,0.992051851353,0.99229127951,0.992171550987,58
"Precision57",0,0,NA,0.992031936127745,0.975003094729239,0.992051770898,0.992296109535,0.992173925173,57
"Precision56",0,0,NA,0.992031936127745,0.974704018530429,0.992051690802,0.992301112062,0.992176385756,56
"Precision55",0,0,NA,0.992031936127745,0.974392893326722,0.992051611064,0.992306296498,0.992178937437,55
"Precision54",0,0,NA,0.992031936127745,0.974069040884742,0.992051531681,0.99231167295,0.992181585264,54
"Precision53",0,0,NA,0.992031936127745,0.973731730844823,0.99205145265,0.992317252288,0.992184334668,53
"Precision52",0,0,NA,0.992031936127745,0.973380175609341,0.99205137397,0.992323046215,0.992187191496,52
"Precision51",0,0,NA,0.992031936127745,0.97301352461769,0.992051295639,0.992329067355,0.992190162056,51
"Precision50",0,0,NA,0.992031936127745,0.972630857920281,0.992051217653,0.992335329341,0.992193253159,50
"Precision49",0,0,NA,0.992031936127745,0.97223117894935,0.992051140011,0.992341846918,0.992196472171,49
"Precision48",0,0,NA,0.992031936127745,0.971813406366939,0.99205106271,0.992348636061,0.992199827074,48
"Precision47",0,0,NA,0.992031936127745,0.971376364849653,0.992050985748,0.992355714104,0.992203326528,47
"Precision46",0,0,NA,0.992031936127745,0.970918774644779,0.992050909123,0.992363099887,0.992206979948,46
"Precision45",0,0,NA,0.992031936127745,0.970439239702339,0.992050832832,0.992370813928,0.992210797582,45
"Precision44",0,0,NA,0.992031936127745,0.969936234151237,0.992050756874,0.992378878606,0.992214790613,44
"Precision43",0,0,NA,0.992031936127745,0.969408086843554,0.992050681246,0.992387318386,0.992218971263,43
"Precision42",0,0,NA,0.992031936127745,0.968852963637165,0.992050605946,0.992396160061,0.992223352918,42
"Precision41",0,0,NA,0.992031936127745,0.968268847020895,0.992050530973,0.992405433036,0.992227950269,41
"Precision40",0,0,NA,0.992031936127745,0.967653512605288,0.992050456323,0.992415169661,0.992232779477,40
"Precision39",0,0,NA,0.992031936127745,0.967004501901595,0.992050381995,0.992425405599,0.992237858361,39
"Precision38",0,0,NA,0.992031936127745,0.966319090686825,0.992050307986,0.992436180271,0.992243206613,38
"Precision37",0,0,NA,0.992031936127745,0.965594252096613,0.992050234295,0.992447537358,0.992248846056,37
"Precision36",0,0,NA,0.992031936127745,0.964826613391548,0.99205016092,0.992459525394,0.992254800935,36
"Precision35",0,0,NA,0.992031936127745,0.964012405094503,0.992050087858,0.99247219846,0.992261098268,35
"Precision34",0,0,NA,0.992031936127745,0.963147400880803,0.992050015108,0.992485617001,0.992267768248,34
"Precision33",0,0,NA,0.992031936127745,0.962226846198531,0.992049942668,0.992499848787,0.99227484473,33
"Precision32",0,0,NA,0.992031936127745,0.961245373074335,0.992049870535,0.99251497006,0.992282365797,32
"Precision31",0,0,NA,0.992031936127745,0.960196897881561,0.992049798708,0.992531066898,0.992290374448,31
"Precision30",0,0,NA,0.992031936127745,0.959074497958474,0.992049727184,0.99254823686,0.992298919412,30
"Precision29",0,0,NA,0.992031936127745,0.95787026178943,0.992049655962,0.992566590956,0.992308056136,29
"Precision28",0,0,NA,0.992031936127745,0.956575105895502,0.99204958504,0.992586256059,0.992317847989,28
"Precision27",0,0,NA,0.992031936127745,0.955178549472376,0.992049514417,0.992607377837,0.992328367722,27
"Precision26",0,0,NA,0.992031936127745,0.953668434945719,0.992049444089,0.992630124367,0.99233969928,26
"Precision25",0,0,NA,0.992031936127745,0.952030578671259,0.992049374055,0.992654690619,0.992351940029,25
"Precision24",0,0,NA,0.992031936127745,0.950248330521127,0.992049304314,0.992681304059,0.992365203562,24
"Precision23",0,0,NA,0.992031936127745,0.948302013368359,0.992049234864,0.99271023171,0.992379623219,23
"Precision22",0,0,NA,0.992031936127745,0.946168202439445,0.992049165702,0.992741789149,0.992395356575,22
"Precision21",0,0,NA,0.992031936127745,0.94381878849434,0.992049096827,0.992776352058,0.992412591207,21
"Precision20",0,0,NA,0.992031936127745,0.941219745199837,0.992049028238,0.992814371257,0.992431552193,20
"Precision19",0,0,NA,0.992031936127745,0.938329485673175,0.992048959931,0.992856392478,0.992452511978,19
"Precision18",0,0,NA,0.992031936127745,0.935096639050643,0.992048891907,0.992903082723,0.992475803522,18
"Precision17",0,0,NA,0.992031936127745,0.931456993373883,0.992048824162,0.992955265939,0.99250183809,17
"Precision16",0,0,NA,0.992031936127745,0.927329215794106,0.992048756696,0.993013972056,0.992531129713,16
"Precision15",0,0,NA,0.992031936127745,0.922608738840708,0.992048689506,0.993080505655,0.992564329426,15
"Precision14",0,0,NA,0.992031936127745,0.917158825402667,0.992048622591,0.993156544055,0.992602274164,14
"Precision13",0,0,NA,0.992031936127745,0.910797166946653,0.992048555949,0.993244280669,0.992646058222,13
"Precision12",0,0,NA,0.992031936127745,0.903275173003878,0.992048489579,0.993346640053,0.992697140418,12
"Precision11",0,0,NA,0.992031936127745,0.894244836838843,0.992048423478,0.993467610234,0.99275750966,11
"Precision10",0,0,NA,0.992031936127745,0.883203516481479,0.992048357646,0.993612774451,0.99282994978,10
"Precision9",0,0,NA,0.992031936127745,0.869397311905079,0.99204829208,0.993790197383,0.992918480763,9
"Precision8",0,0,NA,0.992031936127745,0.851641646345645,0.992048226779,0.994011976048,0.993029130569,8
"Precision7",0,0,NA,0.992031936127745,0.827962488846076,0.992048161741,0.994297120046,0.993171367748,7
"Precision6",0,0,NA,0.992031936127745,0.794807216340608,0.992048096965,0.994677312043,0.993360964764,6
"Precision5",0,0,NA,0.992031936127745,0.745072361601576,0.992048032449,0.995209580838,0.993626291774,5
"Precision4",0,0,NA,0.992031936127745,0.662189490228714,0.992047968192,0.996007984032,0.994024032127,4
"Precision3",0,0,NA,0.992031936127745,0.496486468523229,0.992047904192,0.997338656021,0.994686244758,3
"Precision2",0,0,NA,0.992031936127745,0,0.992047840447,1,0.996008047903,2
"Precision1",NA,0,NA,0.996007984031936,0,0.996015952128,1,0.998003999984,1
